SMILES,Kow,Kowwin,Wildman-Crippen LogP
COc1cc(OC)nc(N=C(O)NS(=O)(=O)Nc2ccccc2C(=O)C2CC2)n1,2.05,1.88,1.5785
COc1ccc(NC(=O)C=Cc2ccc(O)c(O)c2)cc1OC,2.3,1.77,2.766900000000001
COc1ccc(CNC(=O)C=Cc2ccc(O)c(O)c2)cc1OC,1.99,1.68,2.444600000000001
COc1ccc(CCNC(=O)C=Cc2ccc(O)c(O)c2)cc1OC,2.07,2.17,2.4871000000000008
CCCC(=O)C=Cc1ccc(O)c(O)c1,2.61,2.06,2.4802
CCc1ccc2cc(O)c(O)cc2c1,3.25,3.25,2.813400000000001
CCCCNC(=O)c1ccc2cc(O)c(O)cc2c1,2.72,2.89,2.780900000000001
CCOc1ccc2cc(O)c(O)cc2c1,2.7,2.78,2.649700000000001
CCOC(=O)C(=Cc1ccc2c(c1)OCO2)NC=O,1.66,2.06,1.0652999999999997
CCOC(=O)C(=Cc1ccc(OC)c(OC)c1)NC=O,1.97,1.65,1.3538
CCOC(=O)C(=Cc1ccc(OC)cc1)NC=O,2.22,2.08,1.3452
CCOC(=O)C(=Cc1ccc([N+](=O)[O-])cc1)NC=O,2.05,1.82,1.2448
CCOC(=O)C(=Cc1cccc([N+](=O)[O-])c1)NC=O,2.05,1.82,1.2448
CCOC(=O)C(=Cc1ccc(Cl)cc1)NC=O,2.65,2.65,1.9899999999999995
CC(C)OC(=O)CS(=O)(=O)c1ccc(Cl)cc1,2.04,2.01,2.0653
CCOC(=O)C(=Cc1cccc(Cl)c1)NC=O,2.51,2.65,1.99
CCC(=O)OCC1OC(n2cnc3c(OC)ncnc32)C(OC(=O)CC)C1OC(=O)CC,2.75,2.11,1.3290999999999988
CCCC(=O)OCC1OC(n2cnc3c(OC)ncnc32)C(OC(=O)CCC)C1OC(=O)CCC,4.07,3.58,2.4994000000000005
COc1ncnc2c1ncn2C1OC(COC(=O)C(C)C)C(OC(=O)C(C)C)C1OC(=O)C(C)C,3.96,3.36,2.067099999999999
CCCCC(=O)OC1C(CO)OC(n2cnc3c(OC)ncnc32)C1OC(=O)CCCC,3.83,3.43,1.928599999999999
COc1ncnc2c1ncn2C1OC(CO)C(OC(=O)C(C)(C)C)C1OC(=O)C(C)(C)C,3.61,3.21,1.6403999999999987
COc1ncnc2c1ncn2C1OC(CO)C(OC(=O)Cc2ccccc2)C1OC(=O)Cc1ccccc1,3.48,3.9,2.033599999999999
CCCCC(=O)OCC1OC(n2cnc3c(OC)ncnc32)C(OC(=O)CCCC)C1O,3.58,3.43,1.928599999999999
COc1ncnc2c1ncn2C1OC(COC(=O)C(C)(C)C)C(O)C1OC(=O)C(C)(C)C,3.4,3.21,1.6403999999999992
COc1ncnc2c1ncn2C1OC(COC(=O)c2ccccc2)C(O)C1OC(=O)c1ccccc1,3.39,3.39,2.1758
COc1ccc(C(=O)OCC2OC(n3cnc4c(OC)ncnc43)C2OC(=O)c2ccc(OC)cc2)cc1,3.65,3.75,2.8321000000000005
OC(Cn1ccnc1)(c1ccc(F)cc1)c1ccc(-c2ccncc2)cc1,2.47,3.71,4.020300000000002
OC(Cn1ccnc1)(c1ccc(F)cc1)c1ccc(-c2ccccn2)cc1,3.58,3.71,4.020300000000002
OC(Cn1ccnc1)(c1ccc(-c2cccnc2)cc1)c1ccc(F)cc1F,3.31,3.91,4.159400000000002
OC(Cn1ccnc1)(c1ccc(F)cc1)c1cccc(-c2ccncc2)c1,2.91,3.71,4.020300000000002
COc1ccc(C(O)(Cn2ccnc2)c2ccc(-c3ccncc3)cc2)cc1,3.55,3.59,3.889800000000002
OC(Cn1ccnc1)(c1ccc(Cl)cc1)c1ccc(-c2ccncc2)cc1,3.27,4.16,4.534600000000003
CC(=O)c1ccc(C(O)(Cn2ccnc2)c2ccc(-c3ccncc3)cc2)cc1,2.41,3.19,4.083800000000003
CN(C)c1ccc(C(O)(Cn2ccnc2)c2ccc(-c3ccncc3)cc2)cc1,3.29,3.69,3.947200000000002
OCc1ccc(C(O)(Cn2ccnc2)c2ccc(-c3ccncc3)cc2)cc1,2.4,3.0,3.373500000000001
OC(Cn1ccnc1)(c1ccc(-c2ccccn2)cc1)c1ccc(F)cc1F,3.65,3.91,4.159400000000002
C=CCC(NC(=O)C(Cc1ccccc1)NS(=O)(=O)N1CCOCC1)C(=O)NC(COC(F)(F)C(=O)NCCN1CCOCC1)CC1CCCCC1,3.17,2.83,1.3382000000000045
C=CCC(NC(=O)C(Cc1ccccc1)NS(=O)(=O)N1CCOCC1)C(=O)NC(CC1CCCCC1)C(=O)C(F)(F)C(=O)NCCN1CCOCC1,3.39,2.74,0.9332000000000058
C=CCC(NC(=O)C(Cc1ccc(OC)cc1)NS(=O)(=O)N1CCOCC1)C(=O)NC(CC1CCCCC1)C(=O)C(F)(F)C(=O)NCCN1CCOCC1,2.73,2.82,0.9418000000000072
C=CCC(NC(=O)C(Cc1ccccc1)NS(=O)(=O)N1CCN(C)CC1)C(=O)NC(CC1CCCCC1)C(=O)C(F)(F)C(=O)NCCN1CCOCC1,2.73,2.71,0.8484000000000074
CC(=O)NC(C)C(=O)NCC(=O)NC(C)C(=O)NC(C)(C)C,-0.6,-0.98,-0.9533999999999964
CC(=O)NC(C)C(=O)NC(C)C(=O)NC(C)C(=O)NC(C)(C)C,-0.51,-0.57,-0.5648999999999966
CC(=O)NC(C)C(=O)N1CCCC1C(=O)NC(C)C(=O)NC(C)(C)C,-0.39,-0.68,-0.0785999999999982
CC(=O)NC(C)C(=O)NC(Cc1ccccc1)C(=O)NC(C)C(=O)NC(C)(C)C,1.01,1.14,0.6579000000000017
CC(=O)NC(C)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(C)C(=O)NC(C)(C)C,1.26,1.2,1.139200000000001
CC(=O)NC(C)C(=O)NC(CC(=O)O)C(=O)NC(C)C(=O)NC(C)(C)C,-0.74,-1.31,-1.1100999999999963
CCNC(=S)NS(=O)(=O)c1cnccc1NC1CCCCCCC1,3.86,2.29,2.779100000000001
O=[N+]([O-])N=C1NCCN1Cc1ccc(Cl)nc1,0.57,0.56,0.6878999999999995
CCNC(=O)c1ccccc1OCC,2.4,2.27,1.835
CCOc1ccccc1C(=O)N(C(C)C)C(C)C,3.0,3.12,3.3443000000000023
COc1ccc(C2Cc3c(cccc3C(F)(F)F)N(CCN(C)C)C(=O)C2C)cc1,5.6,4.65,4.584600000000004
COc1ccc(C2Cc3c(cccc3C(F)(F)F)N(CCN(C)C)C(=O)C2OC(C)=O)cc1,4.9,4.2,3.880200000000003
CC(C(=O)O)c1ccc(-c2nccs2)c(Br)c1,3.35,3.5,3.760700000000001
CC(C)c1csc(-c2ccc(C(C)C(=O)O)cc2)n1,4.29,4.07,4.121600000000003
C=CCc1csc(-c2ccc(C(C)C(=O)O)cc2)n1,4.11,4.0,3.726700000000002
CC(C(=O)O)c1ccc(-c2nc(CO)cs2)cc1,2.25,1.69,2.4905
COCc1csc(-c2ccc(C(C)C(=O)O)cc2)n1,2.56,2.39,3.1446000000000014
CCc1cnc(-c2ccc(C(C)C(=O)O)cc2)s1,3.72,3.65,3.560600000000001
CCc1nc(-c2ccc(C(C)C(=O)O)cc2)sc1C,3.99,4.2,3.8690200000000017
CC(C(=O)O)c1ccc(-c2nc3c(s2)CCCC3)cc1,4.41,4.57,3.8770000000000016
Cc1csc(-c2ccc(C(C)C(=O)O)cc2F)n1,3.52,3.36,3.445720000000001
CCc1csc(-c2ccc(C(C)C(=O)O)cc2F)n1,4.16,3.85,3.6997000000000018
CC(C)c1csc(-c2ccc(C(C)C(=O)O)cc2F)n1,4.62,4.27,4.260700000000003
CCCCc1csc(-c2ccc(C(C)C(=O)O)cc2F)n1,5.24,4.83,4.479900000000003
Cc1cnc(-c2ccc(C(C)C(=O)O)cc2F)s1,3.55,3.36,3.445720000000001
CCc1cnc(-c2ccc(C(C)C(=O)O)cc2F)s1,4.1,3.85,3.6997000000000018
Cc1nc(-c2ccc(C(C)C(=O)O)cc2F)sc1C,3.74,3.9,3.754140000000002
CCc1nc(-c2ccc(C(C)C(=O)O)cc2F)sc1C,4.44,4.4,4.008120000000003
Cc1csc(-c2ccc(C(C)C(=O)O)cc2Cl)n1,3.65,3.8,3.960020000000002
CCc1csc(-c2ccc(C(C)C(=O)O)cc2Cl)n1,4.28,4.29,4.214000000000002
CC(C)c1csc(-c2ccc(C(C)C(=O)O)cc2Cl)n1,4.78,4.71,4.775000000000003
CCCCc1csc(-c2ccc(C(C)C(=O)O)cc2Cl)n1,5.36,5.28,4.994200000000003
Cc1cnc(-c2ccc(C(C)C(=O)O)cc2Cl)s1,3.66,3.8,3.960020000000002
CCc1cnc(-c2ccc(C(C)C(=O)O)cc2Cl)s1,4.39,4.29,4.214000000000002
Cc1nc(-c2ccc(C(C)C(=O)O)cc2Cl)sc1C,3.94,4.35,4.268440000000003
CCc1nc(-c2ccc(C(C)C(=O)O)cc2Cl)sc1C,4.62,4.84,4.522420000000003
CCCCOCc1cc(=O)c(O)co1,0.78,0.51,1.6621
CCCOCc1cc(=O)c(O)co1,0.3,0.02,1.272
O=c1[nH]c(=O)n(C2OC(CO)CC2F)cc1Cl,-0.28,-0.76,-0.1921000000000003
CC(=O)NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(N)=O,2.3,2.73,1.6740999999999997
CN(C)C=Nc1ccn(C2CC(F)C(CO)O2)c(=O)n1,-0.64,-0.82,0.0825999999999997
O=c1nc(N=CN2CCOCC2)ccn1C1CC(O)C(CO)O1,-1.54,-1.14,-1.1239999999999988
O=c1nc(N=CN2CCCC2)ccn1C1CC(O)C(CO)O1,-1.02,0.12,-0.3604000000000007
CCN(C=Nc1ccn(C2CC(O)C(CO)O2)c(=O)n1)CC,-0.59,0.23,-0.1143999999999998
CC(C)N(C=Nc1ccn(C2CC(O)C(CO)O2)c(=O)n1)C(C)C,0.17,1.07,0.6625999999999999
C#CCOc1cc(OC(=O)N2CCC(F)(F)CC2)c(Cl)cc1Cl,3.57,4.04,4.235300000000003
O=C(Nc1ccccc1)NC1CC(C(=O)O)Nc2cc(Cl)cc(Cl)c21,3.28,3.29,4.125000000000002
CC(C)OC(=O)CSc1ccc([N+](=O)[O-])cc1,2.79,2.86,2.6385000000000005
COC(=O)CSc1ccc([N+](=O)[O-])cc1Cl,2.26,2.6,2.513300000000001
CC(C)OC(=O)CSc1ccc([N+](=O)[O-])cc1Cl,3.2,3.51,3.291900000000002
CC(C)OC(=O)CSc1ccccc1[N+](=O)[O-],2.76,2.86,2.6385000000000005
COC(=O)CSc1ccc(Cl)cc1[N+](=O)[O-],2.24,2.6,2.513300000000001
CC(C)OC(=O)CS(=O)c1ccc([N+](=O)[O-])cc1,1.64,2.05,1.654
COC(=O)CS(=O)c1ccc([N+](=O)[O-])cc1Cl,1.35,1.78,1.5288000000000002
CC(C)OC(=O)CS(=O)c1ccc([N+](=O)[O-])cc1Cl,2.01,2.69,2.3074000000000003
COC(=O)CS(=O)c1ccccc1[N+](=O)[O-],0.74,1.14,0.8754
CC(C)OC(=O)CS(=O)c1ccccc1[N+](=O)[O-],1.59,2.05,1.654
COC(=O)CS(=O)c1ccc(Cl)cc1[N+](=O)[O-],1.29,1.78,1.5287999999999995
CC(C)OC(=O)CS(=O)c1ccc(Cl)cc1[N+](=O)[O-],2.22,2.69,2.3074000000000003
COC(=O)CS(=O)c1ccc([N+](=O)[O-])cc1[N+](=O)[O-],0.63,0.96,0.7835999999999999
CC(C)OC(=O)CS(=O)c1ccc([N+](=O)[O-])cc1[N+](=O)[O-],1.61,1.86,1.5621999999999998
CC(C)OC(=O)CS(=O)(=O)c1ccc([N+](=O)[O-])cc1,1.8,1.18,1.3201
COC(=O)CS(=O)(=O)c1ccc([N+](=O)[O-])cc1Cl,1.45,0.92,1.1949000000000003
CC(C)OC(=O)CS(=O)(=O)c1ccc([N+](=O)[O-])cc1Cl,2.4,1.82,1.9735000000000005
CC(C)OC(=O)CS(=O)(=O)c1ccccc1[N+](=O)[O-],1.72,1.18,1.3201
CC(C)OC(=O)CS(=O)(=O)c1ccc(Cl)cc1[N+](=O)[O-],2.45,1.82,1.9735000000000005
CC(C)OC(=O)CSc1ccc(Cl)cc1[N+](=O)[O-],3.0,3.51,3.291900000000002
CC(C)OC(=O)CSc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],2.81,2.68,2.5467000000000004
CCCCC(C)CC(O)C=CC1C(O)CC2CC(CCOCC(=O)OC)CC21,4.5,4.78,3.722800000000003
COc1cc(OC)n2nc(S(=O)(=O)Nc3c(Cl)ccc(C)c3Cl)nc2n1,3.08,3.46,2.55752
CC1CCC2CC(=O)N(C)C3OC4(C)CCC1C23OO4,2.76,2.88,2.0641
CCCN1C(=O)CC2CCC(C)C3CCC4(C)OOC23C1O4,3.4,3.86,2.8443000000000014
CC1CCC2CC(=O)N(CC(=O)O)C3OC4(C)CCC1C23OO4,1.75,2.55,1.5189
NC(=O)COc1ccc(OCCNCC(O)COc2ccccc2)cc1,1.1,0.82,0.959
CCCNC(=O)COc1ccc(OCCNCC(O)COc2ccccc2)cc1,2.4,2.27,1.9999
CC(C)NC(=O)COc1ccc(OCCNCC(O)COc2ccccc2)cc1,2.4,2.19,1.9983
O=C(COc1ccc(OCCNCC(O)COc2ccccc2)cc1)NCCCO,0.5,1.21,0.9722999999999996
O=C(COc1ccc(OCCNCC(O)COc2ccccc2)cc1)NCc1ccccc1,3.2,2.99,2.7901000000000007
O=C(COc1ccc(OCCNCC(O)COc2ccccc2)cc1)N1CCCCC1,2.6,2.37,2.486200000000001
O=C(COc1ccc(OCCNCC(O)COc2ccccc2)cc1)N1CCc2ccccc2C1,3.6,3.15,3.058600000000001
CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3OCC)nc12,2.75,2.47,1.610899999999999
CN1CC=C(c2ccncc2)CC1,1.25,1.46,1.8005
CC(=O)Nc1nonc1N,-0.23,-0.47,-0.3898000000000003
Nc1nonc1NC(=O)c1ccccc1,1.41,1.43,0.9041
CCNc1nonc1N,0.51,0.54,0.0835999999999994
CCN(C=Nc1ccn(C2CCC(CO)O2)c(=O)n1)CC,-0.06,0.3,0.9147999999999998
CCCN(C=Nc1ccn(C2CCC(CO)O2)c(=O)n1)CCC,0.95,1.28,1.6949999999999998
O=c1nc(N=CN2CCCCC2)ccn1C1CCC(CO)O1,0.06,0.68,1.0589
O=c1nc(N=CN2CCOCC2)ccn1C1CCC(CO)O1,-0.97,-1.07,-0.0948000000000002
O=c1nc(N=CN2CCCC2)ccn1C1CCC(CO)O1,-0.47,0.18,0.6687999999999996
CCN(C=Nc1ccn(C2CC(F)C(CO)O2)c(=O)n1)CC,0.23,0.16,0.8628
CCCN(C=Nc1ccn(C2CC(F)C(CO)O2)c(=O)n1)CCC,1.35,1.15,1.6429999999999998
CC(C)N(C=Nc1ccn(C2CC(F)C(CO)O2)c(=O)n1)C(C)C,1.14,1.0,1.6397999999999997
O=c1nc(N=CN2CCCCC2)ccn1C1CC(F)C(CO)O1,0.36,0.54,1.0069
O=c1nc(N=CN2CCOCC2)ccn1C1CC(F)C(CO)O1,-0.68,-1.2,-0.1468000000000002
O=c1nc(N=CN2CCCC2)ccn1C1CC(F)C(CO)O1,-0.16,0.05,0.6167999999999998
CC(C)N(C=Nc1ccn(C2CCC(CO)O2)c(=O)n1)C(C)C,0.72,1.13,1.6917999999999993
CS(=O)(=O)c1cc(C(F)(F)F)ccc1C(=O)c1cnoc1C1CC1,2.32,2.25,3.205300000000002
Nc1nc(=O)n(C2OC(CO)CC2F)cc1Cl,-0.46,-1.36,0.0968000000000001
O=c1[nH]c(=O)n(C2OC(CO)CC2F)cc1F,-0.72,-1.2,-0.7064000000000006
CON=C(C(=O)OC)c1ccccc1CON=C(C)c1cccc(C(F)(F)F)c1,4.5,6.62,4.169700000000003
CSc1nnc(C2CCOCC2)c(=O)n1N,1.07,0.65,-0.0320000000000004
CCOc1cccc(-c2nnc(C)n(NC)c2=O)c1,1.91,2.48,1.1857199999999997
CSc1nnc(-c2cc(Cl)cc(Cl)c2)c(=O)n1N,3.02,2.63,2.0478
Nn1c(S)nnc(-c2cc(Cl)cc(Cl)c2)c1=O,2.67,2.18,1.6145999999999998
CNc1nnc(-c2cc(Cl)cc(Cl)c2)c(=O)n1N,1.91,2.18,1.3676
CCOc1cccc(-c2nnc(S)n(C)c2=O)c1,2.67,2.7,1.5296999999999998
Cn1c(S)nnc(-c2ccc(OC(F)(F)F)c(Cl)c2)c1=O,3.61,3.82,2.6830000000000007
CCCOC(=O)n1c(-c2cscn2)nc2ccccc21,2.98,2.82,3.5545000000000018
CC(C)COC(=O)n1c(-c2cscn2)nc2ccccc21,3.46,3.23,3.800500000000002
O=C(Nc1ccc2nn(C3CCCCC3)nc2c1)C(Cl)Cl,3.87,4.16,3.678700000000002
O=C(Nc1ccc2nn(C3CCCCC3)nc2c1)c1ccccc1,4.45,4.69,4.188800000000002
O=C(Nc1ccc2nn(C3CCCCC3)nc2c1)c1ccc(Cl)c(Cl)c1,5.85,5.98,5.495600000000003
COc1cc(C(=O)Nc2ccc3nn(C4CCCCC4)nc3c2)cc(OC)c1OC,4.45,4.2,4.214600000000004
O=C(Nc1ccc2nn(C3CCCCC3)nc2c1)c1ccc([N+](=O)[O-])cc1,4.57,4.51,4.097000000000003
Cn1nc2ccc(NC(=O)CCl)cc2n1,1.22,1.4,1.1455999999999995
Cn1nc2ccc(NC(=O)c3ccccc3)cc2n1,2.44,2.42,2.2206
Cn1nc2ccc(NC(=O)c3ccc(Cl)cc3)cc2n1,3.13,3.07,2.874000000000001
Cn1nc2ccc(NC(=O)c3ccc([N+](=O)[O-])cc3)cc2n1,2.53,2.24,2.1288
COc1cc(C(=O)Nc2ccc3nn(C)nc3c2)cc(OC)c1OC,2.38,1.93,2.2464000000000004
O=c1[nH]c2cc(Cl)ccc2c(O)c1-c1cccc(Oc2ccccc2)c1,5.1,4.9,5.346400000000004
CC(C)N(C(=O)COc1nnc(C(F)(F)F)s1)c1ccc(F)cc1,3.2,2.39,3.516400000000002
CCNC(=O)c1ccoc1,0.72,1.06,1.0293
CC1(C(Cl)Cl)C2C(Cl)C(Cl)C1(C(Cl)Cl)C(Cl)C2Cl,5.52,5.98,5.659500000000001
OC(Cn1ccnc1)(c1cccc(Br)c1)c1ccc(F)cc1F,3.6,4.23,3.8599000000000014
OC(Cn1ccnc1)(c1ccccc1)c1ccc(Br)cc1,3.35,3.83,3.5817000000000023
COC(C)(OC)c1ccc(C(O)(Cn2ccnc2)c2ccc(-c3ccncc3)cc2)cc1,3.45,4.12,4.346700000000003
Oc1ccc(C(O)(Cn2ccnc2)c2ccc(-c3ccncc3)cc2)cc1,2.49,3.03,3.586800000000002
OC(CN1CCCC1)(c1ccc(F)cc1)c1ccc(-c2ccncc2)cc1,3.84,4.02,4.219400000000003
CCCCC(NC(Cc1ccccc1)C(=O)N1CCC(OCOC)CC1)C(=O)NC(CC1CCCCC1)C(O)CC(C(=O)NCCNc1n[nH]c(N)n1)C(C)C,4.2,3.7,3.764600000000007
OC(CN1CCOCC1)(c1ccc(F)cc1)c1ccc(-c2ccncc2)cc1,2.82,2.76,3.4558000000000018
CCCCC(OC(Cc1ccccc1)C(=O)N1CCC(OCOC)CC1)C(=O)NC(CC1CCCCC1)C(O)CC(C(=O)NCCCNC(C)=O)C(C)C,4.3,4.84,4.9054000000000055
CCCCC(OC(Cc1ccccc1)C(=O)N1CCC(OCOC)CC1)C(=O)NC(CC1CCCCC1)C(O)CC(C(=O)NCCCNC(N)=O)C(C)C,4.2,4.44,4.437600000000005
CCCCC(OC(Cc1ccccc1)C(=O)N1CCC(OCOC)CC1)C(=O)NC(CC1CCCCC1)C(O)CC(C(=O)NCCCNC(=NC#N)NC)C(C)C,4.4,5.21,4.415380000000006
CCCCC(OC(Cc1ccccc1)C(=O)N1CCC(OCOC)CC1)C(=O)NC(CC1CCCCC1)C(O)CC(C(=O)NCCCNc1n[nH]c(N)n1)C(C)C,4.3,4.6,4.581700000000005
O=[N+]([O-])c1cnc(Nc2c(Cl)cc([N+](=O)[O-])cc2[N+](=O)[O-])c(Cl)c1,2.6,3.19,3.856600000000001
O=[N+]([O-])c1cc(Cl)c(Nc2ncc(C(F)(F)F)cc2Cl)c([N+](=O)[O-])c1,3.74,3.76,4.967200000000002
O=[N+]([O-])c1cnc(Nc2c([N+](=O)[O-])cc([N+](=O)[O-])cc2C(F)(F)F)c(Cl)c1,2.8,3.51,4.222000000000001
O=C(Oc1ccccc1Cl)N1CCCC1,3.13,2.84,2.934600000000001
C#CCOc1cc(OC(=O)N(CC)CC)c(Cl)cc1Cl,3.95,3.89,3.846000000000004
O=C(Oc1cc(O)c(Cl)cc1Cl)N1CCCC1,2.98,3.0,3.2936000000000014
C#CCOC1=Nc2cc(OC(=O)N3CCCC3)c(Cl)cc2OC1,2.93,2.42,3.006800000000002
C#CCOc1cc(OC(=O)N2CCC(F)(F)C2)c(Cl)cc1Cl,3.42,3.55,3.845200000000002
CC(=O)N1c2ccc(C)cc2C2CN(C)CCC21,1.25,1.5,2.14922
O=C1c2ccccc2OCN1CCO[N+](=O)[O-],1.85,1.17,0.6870000000000002
Cc1ccc2c(c1)C(=O)N(CCO[N+](=O)[O-])CO2,2.41,1.72,0.9954199999999996
O=C1NC(=O)C2(CCCCCC2)C(=O)N1,1.36,1.47,0.6929999999999998
O=C1NC(=O)C2(CCCCCCC2)C(=O)N1,1.79,1.97,1.0831
O=C1NC(=O)C2(CCCCCCCCCC2)C(=O)N1,3.15,3.44,2.2534
O=C1NC(=O)C2(CCCCCCCCCCC2)C(=O)N1,3.51,3.93,2.6435000000000004
CC(=O)Nc1ccccc1Oc1ccccc1,2.37,1.75,3.4373000000000014
COc1c(Cl)cccc1NC(C)=O,1.68,1.26,2.3070000000000004
COc1c(C)cccc1NC(C)=O,1.28,1.16,1.96202
CCCCc1ccc(NC(C)=O)c(Br)c1,3.39,3.45,3.7501000000000015
CCCCc1ccc(NC(C)=O)c(C)c1,3.1,3.1,3.2960200000000013
COc1cc(Br)ccc1NC(C)=O,2.02,1.51,2.4161
CCCCc1ccc(NC(C)=O)cc1C,3.64,3.67,3.296020000000002
CCCc1cc(NC(C)=O)ccc1OC,2.72,2.71,2.6061000000000005
CCc1cccc(C(C)C)c1NC(C)=O,2.1,2.47,3.3308000000000018
CC(=O)Nc1ccc(Br)c(Cl)c1F,2.86,2.27,3.200000000000001
CC(=O)Nc1ccc(Br)c(C)c1Cl,2.73,2.62,3.369320000000002
CC(=O)Nc1cc(Cl)cc(C(F)(F)F)c1F,3.15,2.34,3.4563000000000006
CC(=O)Nc1cc(Cl)cc(C(F)(F)F)c1Cl,3.27,2.79,3.970600000000001
CC(=O)Nc1cc(Br)cc(C(F)(F)F)c1Cl,3.41,3.03,4.079700000000001
CC(=O)Nc1cc(Cl)cc(C(F)(F)F)c1Br,3.26,3.03,4.079700000000002
CC(=O)Nc1cc(C(F)(F)F)cc(Cl)c1Cl,3.27,2.79,3.970600000000001
CC(=O)Nc1cc(Cl)cc(Cl)c1Br,3.04,2.72,3.7143000000000006
CC(=O)Nc1c(F)ccc(C(F)(F)F)c1Br,2.22,2.03,3.565400000000001
CC(=O)Nc1cc(C(F)(F)F)c(F)cc1F,2.34,1.9,2.942000000000001
CC(=O)Nc1cc(C(F)(F)F)c(Cl)cc1F,3.02,2.34,3.4563000000000006
C=CCOc1cc(NC(C)=O)c(F)cc1Cl,2.76,2.31,3.002300000000001
CC(=O)Nc1cc(C(F)(F)F)c(Br)cc1F,3.17,2.59,3.565400000000001
CC(=O)Nc1cc(C(F)(F)F)c(Cl)cc1Cl,3.24,2.79,3.970600000000001
CC(=O)Nc1cc(OC(F)(F)F)c(Cl)cc1Cl,3.71,2.87,3.850400000000002
CON=C(C(=O)OC)c1ccccc1COc1ccccc1C,3.4,5.88,3.097520000000001
Nc1nc(=O)n(C2CSC(CO)O2)cc1F,-0.4300000000000001,-2.56,-0.4550000000000002
CCOC(=O)C(C)Oc1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],4.53,5.17,5.389700000000004
COC(=O)c1cc(S(=O)(=O)c2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],3.57,3.87,3.886400000000002
COC(=O)c1cc(S(=O)c2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],3.65,3.33,4.220300000000002
NS(=O)(=O)c1cc(S(=O)(=O)c2ccc(CN3CCOCC3)cc2)cs1,0.98,0.67,1.0605
C=CCC1(C)C(=O)NC(=O)NC1=O,0.36,0.47,-0.0652
CC(C)=CCC1(C(C)(C)C)C(=O)NC(=O)NC1=O,2.56,2.79,1.7412
CCCCCCCNC(=O)c1ccccc1,3.94,4.15,3.386800000000002
C=CCOc1ccccc1OCC(CNC(C)C)OC(=O)CCC,3.95,3.82,3.3401000000000023
C=CCOc1ccccc1OCC(CNC(C)C)OC(=O)CCCC,4.0,4.31,3.730200000000002
C=CCOc1ccccc1OCC(CNC(C)C)OC(=O)C(C)C,3.77,3.75,3.196000000000001
C=CCOc1ccccc1OCC(CNC(C)C)OC(=O)C1CC1,3.01,3.63,2.950000000000001
C=CCOc1ccccc1OCC(CNC(C)C)OC(=O)C=CC,3.65,3.6,3.116100000000001
COc1cccc(OCc2ccccc2CCCN2CCC(O)CC2)c1,3.35,4.42,3.663500000000002
COc1ccccc1OCc1ccccc1CCCN1CCC(O)CC1,2.82,3.9,3.663500000000002
COc1ccc(OCc2ccccc2CCCN2CCC(O)CC2)cc1,3.1,4.42,3.663500000000002
CCOc1cccc(OCc2ccccc2CCCN2CCC(O)CC2)c1,3.5,4.91,4.053600000000003
CCOc1ccccc1OCc1ccccc1CCCN1CCC(O)CC1,3.1,4.4,4.053600000000003
CCOc1ccc(OCc2ccccc2CCCN2CCC(O)CC2)cc1,3.42,4.91,4.053600000000003
Cc1ccc(OCc2ccccc2CCCN2CCC(O)CC2)cc1,3.5,4.89,3.963320000000003
CCc1ccc(OCc2ccccc2CCCN2CCC(O)CC2)cc1,3.75,5.38,4.217300000000003
OC1CCN(CCCc2ccccc2COc2ccc(F)cc2)CC1,3.3,4.54,3.794000000000003
COc1cc(OCc2ccccc2CCCN2CCC(O)CC2)cc(OC)c1OC,2.6,3.85,3.6807000000000025
OC1CCN(CCCc2ccccc2COc2ccccc2)CC1,3.21,4.34,3.654900000000003
COc1ccccc1SCc1ccccc1CCCN1CCC(O)CC1,3.58,4.94,4.376800000000004
OC1CCN(CCCc2ccccc2CSc2ccccc2)CC1,3.85,4.86,4.368200000000004
Fc1ccc(SCc2ccccc2CCCN2CCOCC2)cc1,3.69,4.85,4.382800000000004
c1ccc(SCc2ccccc2CCCN2CCOCC2)cc1,3.8,4.65,4.243700000000004
OC1CCN(CCCc2ccc(CSc3ccccc3)cc2)CC1,3.67,4.86,4.368200000000004
Fc1ccc(SCc2ccc(CCCN3CCOCC3)cc2)cc1,3.51,4.85,4.382800000000004
c1ccc(SCc2ccc(CCCN3CCOCC3)cc2)cc1,3.62,4.65,4.243700000000004
OCCN(CCO)CCCc1ccc(CSc2ccccc2)cc1,3.31,3.5,3.198100000000002
c1ccc(OCc2cccc(CN3CCCC3)c2)cc1,3.75,4.4,3.8614000000000033
OC1CCN(Cc2cccc(COc3ccccc3)c2)CC1,2.77,3.36,3.2223000000000024
CN1CCN(Cc2cccc(COc3ccccc3)c2)CC1,3.05,3.12,3.0130000000000017
c1ccc(OCc2cccc(CN3CCCOC3)c2)cc1,2.75,3.7,3.445400000000002
