SMILES,Kow,Kowwin,Wildman-Crippen LogP,LogP model (Meylan-Kowwin)-prediction,LogP model (MLogP)-prediction,LogP model (ALogP)-prediction,mols,carboxylic acid,amide,ester,benzene,ketone,halogen,primary amine,secondary amine,tertiary amine,aliphatic hydroxyl,unbranched alkane >4,alkyl halide,nitrile,nitro,sulfide,sulfonamide,ether,aromatic hydroxyl,aromatic nitrogen,aromatic amine,aniline,phenol,bicyclic,rings,saturated rings,aromatic rings
OCc1nonc1-c1ccccc1,1.92,1.57,1.2289,2.17,0.77,1.37,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A1D690>,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,2
O=Cc1c(-c2ccccc2)no[n+]1[O-],2.92,2.51,0.7875000000000001,0.86,0.98,0.94,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A1D700>,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,2
O=Cc1no[n+]([O-])c1-c1ccccc1,2.61,2.51,0.7875000000000003,0.86,0.98,0.94,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A1D770>,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,2
CC(=O)OCCS(=O)(=O)c1ccc(S(N)(=O)=O)s1,0.11,-0.36,-0.2676999999999998,-1.21,-0.68,-0.07,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A1D7E0>,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1
NS(=O)(=O)c1ccc(SCCCCO)s1,0.95,0.8,1.2601000000000002,0.75,0.67,1.21,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A1D850>,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1
NS(=O)(=O)c1ccc(S(=O)(=O)CCCCO)s1,-0.34,-0.38,-0.0582999999999999,-1.23,-0.65,0.2,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A1D8C0>,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
CC(C)CNCCCS(=O)(=O)c1ccc(S(N)(=O)=O)s1,-0.35,0.99,0.8048999999999997,0.14,0.26,0.95,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A1D930>,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
NS(=O)(=O)c1ccc(SCCCCO)cc1,0.93,0.98,1.1986,0.93,1.6,1.3,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A1D9A0>,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1
NS(=O)(=O)c1ccc(S(=O)(=O)CCCCO)cc1,-0.6,-0.2,-0.1198,-1.05,0.28,0.29,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A1DA10>,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
COC(=O)c1cc(S(N)(=O)=O)ccc1S(=O)(=O)CCO,-0.47,-0.8,-1.1133999999999995,-2.2,-0.22,-0.5,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A1DA80>,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1
CC(C)CNCCS(=O)(=O)c1ccc(S(N)(=O)=O)cc1,0.23,0.68,0.3533000000000001,-0.17,0.86,0.98,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A1DAF0>,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
Nc1cc(S(N)(=O)=O)ccc1S(=O)(=O)CCO,-0.6,-1.4,-1.3178,-2.95,-0.83,-1.1,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A1DB60>,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
NS(=O)(=O)c1ccc(CCCO)cc1,0.17,0.43,0.2589000000000001,0.43,1.03,0.83,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A1DBD0>,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
CC(=O)OCCCc1ccc(S(N)(=O)=O)cc1,0.98,1.44,0.8296999999999997,1.44,1.56,1.21,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A1DC40>,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1
NS(=O)(=O)c1ccc(CCCCO)cc1,0.57,0.93,0.6489999999999998,0.93,1.33,1.29,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A1DCB0>,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
NS(=O)(=O)c1ccc(CCCCCO)cc1,1.04,1.42,1.0391,1.42,1.62,1.74,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A1DD20>,0,0,0,1,0,0,1,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
CC(=O)OCCCCCc1ccc(S(N)(=O)=O)cc1,1.86,2.42,1.6099,2.42,2.12,2.12,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A1DD90>,0,0,1,1,0,0,1,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1
CCn1cc(C(=O)NC(C)C(=O)OC)c(=O)c2ccc(C)nc21,2.47,2.29,1.0161199999999997,0.18,0.21,1.05,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A1DE00>,0,1,1,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,2,0,0,0,1,2,0,2
CON=C(C)c1cccc(Oc2nc(OC)cc(OC)n2)c1C(=O)OC,2.84,2.46,2.4431000000000003,3.31,1.99,2.74,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A1DE70>,0,0,1,1,0,0,0,0,3,0,0,0,0,0,0,0,4,0,2,0,0,0,0,2,0,2
CCOc1cncc(Cl)n1,2.22,2.05,1.5287,1.61,0.42,1.27,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A1DEE0>,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,1
CCCOc1cncc(Cl)n1,2.71,2.54,1.9188,2.1,0.76,1.8,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A1DF50>,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,1
Cc1cncc(C#N)n1,0.44,0.58,0.6566999999999998,0.03,-0.96,0.12,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A1DFC0>,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,0,1
CCOc1cncc(OC)n1,1.98,2.38,0.8838999999999999,1.5,0.02,0.92,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A1E030>,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2,0,0,0,0,1,0,1
COc1cncc(NC(C)=O)n1,0.82,0.81,0.4435999999999998,0.44,-0.45,-0.29,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A1E0A0>,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,2,0,1,0,0,1,0,1
COc1cncc(C#N)n1,0.95,1.01,0.3568799999999999,0.02,-1.09,0.36,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A1E110>,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,1,0,2,0,0,0,0,1,0,1
CCOC(=O)c1cncc(OC)n1,1.2,1.24,0.6618999999999999,0.8,-0.12,0.68,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A1E180>,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2,0,0,0,0,1,0,1
COc1cncc(N(C)C)n1,1.99,1.95,0.5511999999999999,1.51,0.02,0.75,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A1E1F0>,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,2,0,1,0,0,1,0,1
CCOC(=O)c1cncc(N(C)C)n1,1.24,1.7,0.7192999999999999,1.7,0.2,0.86,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A1E260>,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,2,0,1,0,0,1,0,1
CCOc1cnc(Cl)cn1,1.99,2.05,1.5287,1.61,0.42,1.27,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A1E2D0>,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,1
CC(=O)Nc1cnc(Cl)cn1,0.56,0.48,1.0883999999999998,0.55,-0.07,0.06,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A1E340>,0,1,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,1
CN(C)c1cnc(Cl)cn1,1.7,1.62,1.196,1.62,0.42,1.1,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A1E3B0>,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,1
COc1cnc(N(C)C)cn1,1.65,1.95,0.5511999999999999,1.51,0.02,0.75,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A1E420>,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,2,0,1,0,0,1,0,1
Cc1ccc(Nc2c([N+](=O)[O-])c(C)nn2-c2ccccc2)cc1,3.43,3.08,4.140940000000003,4.03,3.55,4.39,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A1E490>,0,0,0,2,0,0,0,1,3,0,0,0,0,1,0,0,0,0,2,0,2,0,0,3,0,3
Cc1cccc(Nc2c([N+](=O)[O-])c(C)nn2-c2ccccc2)c1,3.25,3.08,4.140940000000003,4.03,3.55,4.39,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A1E500>,0,0,0,2,0,0,0,1,3,0,0,0,0,1,0,0,0,0,2,0,2,0,0,3,0,3
Cc1nn(-c2ccccc2)c(Nc2ccc([N+](=O)[O-])cc2)c1[N+](=O)[O-],2.78,2.93,3.740720000000002,3.3,3.36,3.8,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A1E570>,0,0,0,2,0,0,0,1,4,0,0,0,0,2,0,0,0,0,2,0,2,0,0,3,0,3
Cc1nn(-c2ccccc2)c(Nc2ccc(C(F)(F)F)cc2)c1[N+](=O)[O-],3.89,3.5,4.851320000000003,4.45,4.18,4.85,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A1E5E0>,0,0,0,2,0,3,0,1,3,0,0,3,0,1,0,0,0,0,2,0,2,0,0,3,0,3
O=c1c2cc(F)ccc2nc(-n2cncn2)n1-c1ccc(Cl)cc1Cl,3.24,3.73,3.412300000000002,2.0,4.58,4.35,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A1E650>,0,0,0,2,0,3,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,1,4,0,4
Nc1nc(NC2CC2)c2ncn(C3C=CC(CO)C3)c2n1,1.22,1.62,1.0922999999999998,-0.41,1.54,0.67,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A1E6C0>,0,0,0,0,0,0,1,1,4,1,0,0,0,0,0,0,0,0,4,0,2,0,1,4,1,2
CCC(=O)C1(c2cccc(OC(=O)C(C)(C)C)c2)CCN(C)CC1,2.59,3.38,3.5806000000000022,3.38,3.09,3.81,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A1E730>,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,1
CCC(=O)C1(c2cccc(OC(=O)c3ccccc3)c2)CCN(C)CC1,3.03,3.47,3.8483000000000014,3.47,3.56,3.93,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A1E7A0>,0,0,1,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,2
CCC(=O)C1(c2cccc(OC(=O)OC)c2)CCN(C)CC1,0.75,1.88,2.774300000000001,1.2,2.82,2.91,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A1E810>,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,1,1
CCC(=O)C1(c2cccc(OC(=O)OC(C)C)c2)CCN(C)CC1,1.72,2.79,3.552900000000003,2.11,3.29,3.64,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A1E880>,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,1,1
CCC(=O)C1(c2cccc(OC(=O)OCC(C)C)c2)CCN(C)CC1,2.38,3.28,3.800500000000003,2.6,3.52,4.1,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A1E8F0>,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,1,1
CCCCOC(=O)Oc1cccc(C2(C(=O)CC)CCN(C)CC2)c1,2.42,3.35,3.944600000000003,2.67,3.52,4.24,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A1E960>,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,2,1,1
COc1cc(OC)nc(N=C(O)NS(=O)(=O)Nc2ccccc2C(=O)C2CC2)n1,2.05,1.88,1.5785,-0.73,2.42,2.94,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A1E9D0>,0,0,0,1,1,0,0,2,3,1,0,0,0,0,0,0,2,0,2,0,1,0,0,3,1,2
COc1ccc(NC(=O)C=Cc2ccc(O)c(O)c2)cc1OC,2.3,1.77,2.766900000000001,2.28,1.38,2.51,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A1EA40>,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,1,2,0,2,0,2
COc1ccc(CNC(=O)C=Cc2ccc(O)c(O)c2)cc1OC,1.99,1.68,2.444600000000001,2.2,1.62,2.52,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A1EAB0>,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0,2,0,2
COc1ccc(CCNC(=O)C=Cc2ccc(O)c(O)c2)cc1OC,2.07,2.17,2.4871000000000008,2.47,1.85,2.84,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A1EB20>,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0,2,0,2
CCCC(=O)C=Cc1ccc(O)c(O)c1,2.61,2.06,2.4802,1.77,1.76,2.48,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A1EB90>,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,1,0,1
CCc1ccc2cc(O)c(O)cc2c1,3.25,3.25,2.813400000000001,3.25,2.6,3.15,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A1EC00>,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,1,2,0,2
CCCCNC(=O)c1ccc2cc(O)c(O)cc2c1,2.72,2.89,2.780900000000001,2.89,2.34,2.74,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A1EC70>,0,1,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,2,1,2,0,2
CCOc1ccc2cc(O)c(O)cc2c1,2.7,2.78,2.649700000000001,2.78,2.03,2.54,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A1ECE0>,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,2,1,2,0,2
CCOC(=O)C(=Cc1ccc2c(c1)OCO2)NC=O,1.66,2.06,1.0652999999999997,4.31,1.08,1.15,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A1ED50>,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,2,0,1
CCOC(=O)C(=Cc1ccc(OC)c(OC)c1)NC=O,1.97,1.65,1.3538,4.41,1.47,1.35,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A1EDC0>,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,1
CCOC(=O)C(=Cc1ccc(OC)cc1)NC=O,2.22,2.08,1.3452,4.33,1.71,1.36,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A1EE30>,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1
CCOC(=O)C(=Cc1ccc([N+](=O)[O-])cc1)NC=O,2.05,1.82,1.2448,4.07,1.93,1.27,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A1EEA0>,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1
CCOC(=O)C(=Cc1cccc([N+](=O)[O-])c1)NC=O,2.05,1.82,1.2448,4.07,1.93,1.27,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A1EF10>,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1
CCOC(=O)C(=Cc1ccc(Cl)cc1)NC=O,2.65,2.65,1.9899999999999995,4.89,2.5,2.04,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A1EF80>,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
CC(C)OC(=O)CS(=O)(=O)c1ccc(Cl)cc1,2.04,2.01,2.0653,1.66,2.09,2.67,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A1EFF0>,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
CCOC(=O)C(=Cc1cccc(Cl)c1)NC=O,2.51,2.65,1.99,4.89,2.5,2.04,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A1F060>,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
CCC(=O)OCC1OC(n2cnc3c(OC)ncnc32)C(OC(=O)CC)C1OC(=O)CC,2.75,2.11,1.3290999999999988,0.66,1.34,1.85,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A1F0D0>,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,4,0,0,0,1,3,1,2
CCCC(=O)OCC1OC(n2cnc3c(OC)ncnc32)C(OC(=O)CCC)C1OC(=O)CCC,4.07,3.58,2.4994000000000005,2.13,1.99,3.22,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A1F140>,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,4,0,0,0,1,3,1,2
COc1ncnc2c1ncn2C1OC(COC(=O)C(C)C)C(OC(=O)C(C)C)C1OC(=O)C(C)C,3.96,3.36,2.067099999999999,1.91,1.99,3.24,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A1F1B0>,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,4,0,0,0,1,3,1,2
CCCCC(=O)OC1C(CO)OC(n2cnc3c(OC)ncnc32)C1OC(=O)CCCC,3.83,3.43,1.928599999999999,1.13,1.54,2.63,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A1F220>,0,0,2,0,0,0,0,0,4,1,2,0,0,0,0,0,4,0,4,0,0,0,1,3,1,2
COc1ncnc2c1ncn2C1OC(CO)C(OC(=O)C(C)(C)C)C1OC(=O)C(C)(C)C,3.61,3.21,1.6403999999999987,0.91,1.54,2.56,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A1F290>,0,0,2,0,0,0,0,0,4,1,0,0,0,0,0,0,4,0,4,0,0,0,1,3,1,2
COc1ncnc2c1ncn2C1OC(CO)C(OC(=O)Cc2ccccc2)C1OC(=O)Cc1ccccc1,3.48,3.9,2.033599999999999,1.6,2.36,2.87,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A1F300>,0,0,2,2,0,0,0,0,4,1,0,0,0,0,0,0,4,0,4,0,0,0,1,5,1,4
CCCCC(=O)OCC1OC(n2cnc3c(OC)ncnc32)C(OC(=O)CCCC)C1O,3.58,3.43,1.928599999999999,1.13,1.54,2.63,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A1F370>,0,0,2,0,0,0,0,0,4,1,2,0,0,0,0,0,4,0,4,0,0,0,1,3,1,2
COc1ncnc2c1ncn2C1OC(COC(=O)C(C)(C)C)C(O)C1OC(=O)C(C)(C)C,3.4,3.21,1.6403999999999992,0.91,1.54,2.56,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A1F3E0>,0,0,2,0,0,0,0,0,4,1,0,0,0,0,0,0,4,0,4,0,0,0,1,3,1,2
COc1ncnc2c1ncn2C1OC(COC(=O)c2ccccc2)C(O)C1OC(=O)c1ccccc1,3.39,3.39,2.1758,1.09,2.49,2.8,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A1F450>,0,0,2,2,0,0,0,0,4,1,0,0,0,0,0,0,4,0,4,0,0,0,1,5,1,4
COc1ccc(C(=O)OCC2OC(n3cnc4c(OC)ncnc43)C2OC(=O)c2ccc(OC)cc2)cc1,3.65,3.75,2.8321000000000005,2.3,2.24,3.27,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A1F4C0>,0,0,2,2,0,0,0,0,4,0,0,0,0,0,0,0,6,0,4,0,0,0,1,5,1,4
OC(Cn1ccnc1)(c1ccc(F)cc1)c1ccc(-c2ccncc2)cc1,2.47,3.71,4.020300000000002,3.87,3.17,3.01,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A1F530>,0,0,0,2,0,1,0,0,3,1,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,4
OC(Cn1ccnc1)(c1ccc(F)cc1)c1ccc(-c2ccccn2)cc1,3.58,3.71,4.020300000000002,3.87,3.17,3.44,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A1F5A0>,0,0,0,2,0,1,0,0,3,1,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,4
OC(Cn1ccnc1)(c1ccc(-c2cccnc2)cc1)c1ccc(F)cc1F,3.31,3.91,4.159400000000002,4.08,3.55,3.21,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A1F610>,0,0,0,2,0,2,0,0,3,1,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,4
OC(Cn1ccnc1)(c1ccc(F)cc1)c1cccc(-c2ccncc2)c1,2.91,3.71,4.020300000000002,3.87,3.17,3.01,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A1F680>,0,0,0,2,0,1,0,0,3,1,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,4
COc1ccc(C(O)(Cn2ccnc2)c2ccc(-c3ccncc3)cc2)cc1,3.55,3.59,3.889800000000002,3.76,2.49,2.79,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A1F6F0>,0,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,1,0,3,0,0,0,0,4,0,4
OC(Cn1ccnc1)(c1ccc(Cl)cc1)c1ccc(-c2ccncc2)cc1,3.27,4.16,4.534600000000003,4.32,3.28,3.47,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A1F760>,0,0,0,2,0,1,0,0,3,1,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,4
CC(=O)c1ccc(C(O)(Cn2ccnc2)c2ccc(-c3ccncc3)cc2)cc1,2.41,3.19,4.083800000000003,3.35,2.37,2.54,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A1F7D0>,0,0,0,2,1,0,0,0,3,1,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,4
CN(C)c1ccc(C(O)(Cn2ccnc2)c2ccc(-c3ccncc3)cc2)cc1,3.29,3.69,3.947200000000002,3.85,2.7,2.97,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A1F840>,0,0,0,2,0,0,0,0,4,1,0,0,0,0,0,0,0,0,3,0,1,0,0,4,0,4
OCc1ccc(C(O)(Cn2ccnc2)c2ccc(-c3ccncc3)cc2)cc1,2.4,3.0,3.373500000000001,3.16,2.23,2.2,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A1F8B0>,0,0,0,2,0,0,0,0,3,2,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,4
OC(Cn1ccnc1)(c1ccc(-c2ccccn2)cc1)c1ccc(F)cc1F,3.65,3.91,4.159400000000002,4.08,3.55,3.64,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A1F920>,0,0,0,2,0,2,0,0,3,1,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,4
C=CCC(NC(=O)C(Cc1ccccc1)NS(=O)(=O)N1CCOCC1)C(=O)NC(COC(F)(F)C(=O)NCCN1CCOCC1)CC1CCCCC1,3.17,2.83,1.3382000000000045,2.92,1.13,3.47,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A1F990>,0,3,0,1,0,2,0,4,2,0,0,2,0,0,0,0,3,0,0,0,0,0,0,4,3,1
C=CCC(NC(=O)C(Cc1ccccc1)NS(=O)(=O)N1CCOCC1)C(=O)NC(CC1CCCCC1)C(=O)C(F)(F)C(=O)NCCN1CCOCC1,3.39,2.74,0.9332000000000058,1.58,1.05,2.85,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A1FA00>,0,3,0,1,1,2,0,4,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,4,3,1
C=CCC(NC(=O)C(Cc1ccc(OC)cc1)NS(=O)(=O)N1CCOCC1)C(=O)NC(CC1CCCCC1)C(=O)C(F)(F)C(=O)NCCN1CCOCC1,2.73,2.82,0.9418000000000072,1.66,0.8,2.83,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A1FA70>,0,3,0,1,1,2,0,4,2,0,0,2,0,0,0,0,3,0,0,0,0,0,0,4,3,1
C=CCC(NC(=O)C(Cc1ccccc1)NS(=O)(=O)N1CCN(C)CC1)C(=O)NC(CC1CCCCC1)C(=O)C(F)(F)C(=O)NCCN1CCOCC1,2.73,2.71,0.8484000000000074,1.55,1.23,3.12,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A1FAE0>,0,3,0,1,1,2,0,4,3,0,0,2,0,0,0,0,1,0,0,0,0,0,0,4,3,1
CC(=O)NC(C)C(=O)NCC(=O)NC(C)C(=O)NC(C)(C)C,-0.6,-0.98,-0.9533999999999964,0.22,-0.4,-1.12,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A1FB50>,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(=O)NC(C)C(=O)NC(C)C(=O)NC(C)C(=O)NC(C)(C)C,-0.51,-0.57,-0.5648999999999966,0.63,-0.15,-0.74,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A1FBC0>,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(=O)NC(C)C(=O)N1CCCC1C(=O)NC(C)C(=O)NC(C)(C)C,-0.39,-0.68,-0.0785999999999982,-0.18,-0.05,-0.42,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A1FC30>,0,4,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
CC(=O)NC(C)C(=O)NC(Cc1ccccc1)C(=O)NC(C)C(=O)NC(C)(C)C,1.01,1.14,0.6579000000000017,2.12,1.02,0.81,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A1FCA0>,0,4,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
